area,location,seriescode,industry,time,current_emp,previous_emp
000000,Colorado,20238000,Specialty Trade Contractors,2018-02-01,108700,107900
017820,Colorado Springs MSA,20238000,Specialty Trade Contractors,2018-02-01,10500,10600
019740,Denver - Aurora MSA,20238000,Specialty Trade Contractors,2018-02-01,64200,63500
024300,Grand Junction MSA,30000000,Manufacturing,2018-02-01,3000,3000
017820,Colorado Springs MSA,30000000,Manufacturing,2018-02-01,11700,11700
039380,Pueblo MSA,30000000,Manufacturing,2018-02-01,4300,4300
022660,Fort Collins-Loveland MSA,30000000,Manufacturing,2018-02-01,14000,13900
014500,Boulder-Longmont MSA,30000000,Manufacturing,2018-02-01,18800,18700
019740,Denver - Aurora MSA,30000000,Manufacturing,2018-02-01,68900,68800
024540,Greeley MSA,30000000,Manufacturing,2018-02-01,13500,13300
000000,Colorado,30000000,Manufacturing,2018-02-01,145100,144800
019740,Denver - Aurora MSA,31000000,Durable Goods,2018-02-01,41900,41800
000000,Colorado,31000000,Durable Goods,2018-02-01,90800,90500
000000,Colorado,31332000,Fabricated Metal Product Manufacturing,2018-02-01,15000,15000
000000,Colorado,31334000,Computer and Electronic Product Manufact,2018-02-01,22200,22200
014500,Boulder-Longmont MSA,31334000,Computer and Electronic Product Manufact,2018-02-01,8300,8200
019740,Denver - Aurora MSA,31334000,Computer and Electronic Product Manufact,2018-02-01,5900,5800
022660,Fort Collins-Loveland MSA,31334000,Computer and Electronic Product Manufact,2018-02-01,3900,3800
017820,Colorado Springs MSA,31334000,Computer and Electronic Product Manufact,2018-02-01,3100,3100
019740,Denver - Aurora MSA,31336000,Transportation Equipment Manufacturing,2018-02-01,7900,7900
000000,Colorado,31336000,Transportation Equipment Manufacturing,2018-02-01,9900,9800
000000,Colorado,32000000,NonDurable Goods,2018-02-01,54300,54300
019740,Denver - Aurora MSA,32000000,NonDurable Goods,2018-02-01,27000,27000
024540,Greeley MSA,32000000,NonDurable Goods,2018-02-01,6200,6200
000000,Colorado,32312100,Beverage Manufacturing,2018-02-01,8300,8300
000000,Colorado,40000000,"Trade, Transportation, and Utilities",2018-02-01,461400,465700
039380,Pueblo MSA,40000000,"Trade, Transportation, and Utilities",2018-02-01,11500,11500
022660,Fort Collins-Loveland MSA,40000000,"Trade, Transportation, and Utilities",2018-02-01,26700,26800
024540,Greeley MSA,40000000,"Trade, Transportation, and Utilities",2018-02-01,18500,18500
024300,Grand Junction MSA,40000000,"Trade, Transportation, and Utilities",2018-02-01,12900,12900
014500,Boulder-Longmont MSA,40000000,"Trade, Transportation, and Utilities",2018-02-01,25200,25400
017820,Colorado Springs MSA,40000000,"Trade, Transportation, and Utilities",2018-02-01,42900,43400
019740,Denver - Aurora MSA,40000000,"Trade, Transportation, and Utilities",2018-02-01,268400,271500
039380,Pueblo MSA,41000000,Wholesale Trade,2018-02-01,1500,1500
017820,Colorado Springs MSA,41000000,Wholesale Trade,2018-02-01,5600,5600
024300,Grand Junction MSA,41000000,Wholesale Trade,2018-02-01,2400,2400
024540,Greeley MSA,41000000,Wholesale Trade,2018-02-01,4200,4200
022660,Fort Collins-Loveland MSA,41000000,Wholesale Trade,2018-02-01,4700,4600
019740,Denver - Aurora MSA,41000000,Wholesale Trade,2018-02-01,72600,72400
014500,Boulder-Longmont MSA,41000000,Wholesale Trade,2018-02-01,6400,6500
000000,Colorado,41000000,Wholesale Trade,2018-02-01,107000,106700
000000,Colorado,41423000,"Merchant Wholesalers, Durable Goods",2018-02-01,64300,64000
019740,Denver - Aurora MSA,41423000,"Merchant Wholesalers, Durable Goods",2018-02-01,45500,45300
000000,Colorado,41424000,"Merchant Wholesalers, Nondurable Goods",2018-02-01,37600,37600
019740,Denver - Aurora MSA,41424000,"Merchant Wholesalers, Nondurable Goods",2018-02-01,23700,23600
000000,Colorado,42000000,Retail Trade,2018-02-01,267700,271300
017820,Colorado Springs MSA,42000000,Retail Trade,2018-02-01,32200,32700
019740,Denver - Aurora MSA,42000000,Retail Trade,2018-02-01,137100,139500
024540,Greeley MSA,42000000,Retail Trade,2018-02-01,10100,10100
014500,Boulder-Longmont MSA,42000000,Retail Trade,2018-02-01,17200,17300
022660,Fort Collins-Loveland MSA,42000000,Retail Trade,2018-02-01,18700,18900
039380,Pueblo MSA,42000000,Retail Trade,2018-02-01,7900,7900
024300,Grand Junction MSA,42000000,Retail Trade,2018-02-01,8000,8000
014500,Boulder-Longmont MSA,42445000,Food and Beverage Stores,2018-02-01,4400,4400
019740,Denver - Aurora MSA,42445000,Food and Beverage Stores,2018-02-01,25800,25800
017820,Colorado Springs MSA,42445000,Food and Beverage Stores,2018-02-01,5500,5500
000000,Colorado,42445000,Food and Beverage Stores,2018-02-01,52000,51900
019740,Denver - Aurora MSA,42452000,General Merchandise Stores,2018-02-01,27400,28400
017820,Colorado Springs MSA,42452000,General Merchandise Stores,2018-02-01,6900,7200
000000,Colorado,42452000,General Merchandise Stores,2018-02-01,51600,53400
024300,Grand Junction MSA,43000000,Transportation Warehousing and Utilities,2018-02-01,2500,2500
024540,Greeley MSA,43000000,Transportation Warehousing and Utilities,2018-02-01,4200,4200
022660,Fort Collins-Loveland MSA,43000000,Transportation Warehousing and Utilities,2018-02-01,3300,3300
039380,Pueblo MSA,43000000,Transportation Warehousing and Utilities,2018-02-01,2100,2100
019740,Denver - Aurora MSA,43000000,Transportation Warehousing and Utilities,2018-02-01,58700,59600
017820,Colorado Springs MSA,43000000,Transportation Warehousing and Utilities,2018-02-01,5100,5100
014500,Boulder-Longmont MSA,43000000,Transportation Warehousing and Utilities,2018-02-01,1600,1600
000000,Colorado,43000000,Transportation Warehousing and Utilities,2018-02-01,86700,87700
000000,Colorado,43220000,Utilities,2018-02-01,8000,8000
019740,Denver - Aurora MSA,43220000,Utilities,2018-02-01,3600,3600
019740,Denver - Aurora MSA,43400089,Transportation and Warehousing,2018-02-01,55100,56000
000000,Colorado,43400089,Transportation and Warehousing,2018-02-01,78700,79700
000000,Colorado,43481000,Air Transportation,2018-02-01,15700,15600
019740,Denver - Aurora MSA,43481000,Air Transportation,2018-02-01,14600,14500
000000,Colorado,43484000,Truck Transportation,2018-02-01,20000,19900
000000,Colorado,43492000,Couriers and Messengers,2018-02-01,11900,13100
019740,Denver - Aurora MSA,43492000,Couriers and Messengers,2018-02-01,8500,9500
019740,Denver - Aurora MSA,43493000,Warehousing and Storage,2018-02-01,7200,7100
000000,Colorado,43493000,Warehousing and Storage,2018-02-01,10300,10300
014500,Boulder-Longmont MSA,50000000,Information,2018-02-01,8000,8000
017820,Colorado Springs MSA,50000000,Information,2018-02-01,5800,5700
019740,Denver - Aurora MSA,50000000,Information,2018-02-01,49500,49300
000000,Colorado,50000000,Information,2018-02-01,74500,73800
039380,Pueblo MSA,50000000,Information,2018-02-01,600,700
024300,Grand Junction MSA,50000000,Information,2018-02-01,600,600
024540,Greeley MSA,50000000,Information,2018-02-01,700,700
022660,Fort Collins-Loveland MSA,50000000,Information,2018-02-01,3000,2900
014500,Boulder-Longmont MSA,50511000,Publishing Industries,2018-02-01,5100,5100
019740,Denver - Aurora MSA,50511000,Publishing Industries,2018-02-01,10700,10400
000000,Colorado,50511000,Publishing Industries,2018-02-01,21100,20800
000000,Colorado,50511200,Software Publishers,2018-02-01,14600,14300
019740,Denver - Aurora MSA,50511200,Software Publishers,2018-02-01,8500,8300
019740,Denver - Aurora MSA,50517000,Telecommunications,2018-02-01,19300,19400
000000,Colorado,50517000,Telecommunications,2018-02-01,27100,27100
017820,Colorado Springs MSA,50517000,Telecommunications,2018-02-01,1500,1500
000000,Colorado,55000000,Financial Activities,2018-02-01,170000,169400
017820,Colorado Springs MSA,55000000,Financial Activities,2018-02-01,18200,18100
039380,Pueblo MSA,55000000,Financial Activities,2018-02-01,1800,1800
019740,Denver - Aurora MSA,55000000,Financial Activities,2018-02-01,109800,109400
024300,Grand Junction MSA,55000000,Financial Activities,2018-02-01,3100,3100
024540,Greeley MSA,55000000,Financial Activities,2018-02-01,4400,4400
014500,Boulder-Longmont MSA,55000000,Financial Activities,2018-02-01,7000,7000
022660,Fort Collins-Loveland MSA,55000000,Financial Activities,2018-02-01,6900,6900
019740,Denver - Aurora MSA,55520000,Finance and Insurance,2018-02-01,80500,80300
000000,Colorado,55520000,Finance and Insurance,2018-02-01,116900,116600
017820,Colorado Springs MSA,55520000,Finance and Insurance,2018-02-01,13300,13200
000000,Colorado,55522000,Credit Intermediation and Related Activi,2018-02-01,48000,48000
019740,Denver - Aurora MSA,55522000,Credit Intermediation and Related Activi,2018-02-01,31500,31500
019740,Denver - Aurora MSA,55524000,Insurance Carriers and Related Activitie,2018-02-01,30300,30300
000000,Colorado,55524000,Insurance Carriers and Related Activitie,2018-02-01,45700,45400
019740,Denver - Aurora MSA,55530000,Real Estate and Rental and Leasing,2018-02-01,29300,29100
000000,Colorado,55530000,Real Estate and Rental and Leasing,2018-02-01,53100,52800
019740,Denver - Aurora MSA,55531000,Real Estate,2018-02-01,21700,21500
000000,Colorado,55531000,Real Estate,2018-02-01,40100,39800
014500,Boulder-Longmont MSA,60000000,Professional and Business Services,2018-02-01,34900,34400
017820,Colorado Springs MSA,60000000,Professional and Business Services,2018-02-01,44500,43900
019740,Denver - Aurora MSA,60000000,Professional and Business Services,2018-02-01,263500,261300
024300,Grand Junction MSA,60000000,Professional and Business Services,2018-02-01,5000,4900
000000,Colorado,60000000,Professional and Business Services,2018-02-01,411200,406900
024540,Greeley MSA,60000000,Professional and Business Services,2018-02-01,10100,10000
022660,Fort Collins-Loveland MSA,60000000,Professional and Business Services,2018-02-01,19700,19500
039380,Pueblo MSA,60000000,Professional and Business Services,2018-02-01,6200,6100
014500,Boulder-Longmont MSA,60540000,"Professional, Scientific, and Technical",2018-02-01,27500,27300
017820,Colorado Springs MSA,60540000,"Professional, Scientific, and Technical",2018-02-01,25500,25100
019740,Denver - Aurora MSA,60540000,"Professional, Scientific, and Technical",2018-02-01,137000,135600
000000,Colorado,60540000,"Professional, Scientific, and Technical",2018-02-01,221200,218900
000000,Colorado,60541100,Legal Services,2018-02-01,19200,19000
000000,Colorado,60541300,"Architectural, Engineering, and Related",2018-02-01,46200,46000
019740,Denver - Aurora MSA,60541300,"Architectural, Engineering, and Related",2018-02-01,29600,29500
019740,Denver - Aurora MSA,60541500,Computer Systems Design and Related Serv,2018-02-01,36400,36100
000000,Colorado,60541500,Computer Systems Design and Related Serv,2018-02-01,60500,60200
019740,Denver - Aurora MSA,60541600,"Management, Scientific, and Technical Co",2018-02-01,20300,20200
000000,Colorado,60541600,"Management, Scientific, and Technical Co",2018-02-01,30000,29700
019740,Denver - Aurora MSA,60550000,Management of Companies and Enterprises,2018-02-01,32700,32700
000000,Colorado,60550000,Management of Companies and Enterprises,2018-02-01,40100,40000
019740,Denver - Aurora MSA,60560000,Administrative and Support and Waste Man,2018-02-01,93800,93000
000000,Colorado,60560000,Administrative and Support and Waste Man,2018-02-01,149900,148000
022660,Fort Collins-Loveland MSA,60560000,Administrative and Support and Waste Man,2018-02-01,8100,8000
000000,Colorado,60561300,Employment Services,2018-02-01,46000,45600
019740,Denver - Aurora MSA,60561300,Employment Services,2018-02-01,31100,31200
017820,Colorado Springs MSA,60561300,Employment Services,2018-02-01,4100,4100
000000,Colorado,60561400,Business Support Services,2018-02-01,21600,21200
000000,Colorado,60561700,Services to Buildings and Dwellings,2018-02-01,39200,38600
019740,Denver - Aurora MSA,60561700,Services to Buildings and Dwellings,2018-02-01,24200,23900
014500,Boulder-Longmont MSA,65000000,Educational and Health Services,2018-02-01,26200,25900
022660,Fort Collins-Loveland MSA,65000000,Educational and Health Services,2018-02-01,18000,17800
024300,Grand Junction MSA,65000000,Educational and Health Services,2018-02-01,11000,10900
039380,Pueblo MSA,65000000,Educational and Health Services,2018-02-01,13100,13100
024540,Greeley MSA,65000000,Educational and Health Services,2018-02-01,10300,10200
019740,Denver - Aurora MSA,65000000,Educational and Health Services,2018-02-01,187300,185400
017820,Colorado Springs MSA,65000000,Educational and Health Services,2018-02-01,39600,39300
000000,Colorado,65000000,Educational and Health Services,2018-02-01,338900,336200
000000,Colorado,65610000,Educational Services,2018-02-01,42000,40800
019740,Denver - Aurora MSA,65610000,Educational Services,2018-02-01,27100,26200
017820,Colorado Springs MSA,65610000,Educational Services,2018-02-01,5000,4900
019740,Denver - Aurora MSA,65620000,Health Care and Social Assistance,2018-02-01,160200,159200
017820,Colorado Springs MSA,65620000,Health Care and Social Assistance,2018-02-01,34600,34400
000000,Colorado,65620000,Health Care and Social Assistance,2018-02-01,296900,295400
000000,Colorado,65621000,Ambulatory Health Care Services,2018-02-01,134100,133400
019740,Denver - Aurora MSA,65621000,Ambulatory Health Care Services,2018-02-01,74800,74300
000000,Colorado,65621100,Offices of Physicians,2018-02-01,36900,36800
000000,Colorado,65622000,Hospitals,2018-02-01,61200,61100
019740,Denver - Aurora MSA,65622000,Hospitals,2018-02-01,32600,32500
000000,Colorado,65623000,Nursing and Residential Care Facilities,2018-02-01,43700,43500
000000,Colorado,65624000,Social Assistance,2018-02-01,57900,57400
039380,Pueblo MSA,70000000,Leisure and Hospitality,2018-02-01,6500,6600
022660,Fort Collins-Loveland MSA,70000000,Leisure and Hospitality,2018-02-01,20600,20500
024300,Grand Junction MSA,70000000,Leisure and Hospitality,2018-02-01,7500,7400
017820,Colorado Springs MSA,70000000,Leisure and Hospitality,2018-02-01,36700,36500
000000,Colorado,70000000,Leisure and Hospitality,2018-02-01,333900,334800
024540,Greeley MSA,70000000,Leisure and Hospitality,2018-02-01,9000,9000
019740,Denver - Aurora MSA,70000000,Leisure and Hospitality,2018-02-01,161800,162600
014500,Boulder-Longmont MSA,70000000,Leisure and Hospitality,2018-02-01,20900,20700
019740,Denver - Aurora MSA,70710000,"Arts, Entertainment, and Recreation",2018-02-01,23700,24300
000000,Colorado,70710000,"Arts, Entertainment, and Recreation",2018-02-01,57800,58500
000000,Colorado,70713000,"Amusement, Gambling, and Recreation Indu",2018-02-01,47200,47100
000000,Colorado,70713900,Other Amusement and Recreation Industrie,2018-02-01,43700,43700
019740,Denver - Aurora MSA,70720000,Accommodation and Food Services,2018-02-01,138100,138300
017820,Colorado Springs MSA,70720000,Accommodation and Food Services,2018-02-01,31300,31200
022660,Fort Collins-Loveland MSA,70720000,Accommodation and Food Services,2018-02-01,18200,18100
000000,Colorado,70720000,Accommodation and Food Services,2018-02-01,276100,276300
000000,Colorado,70721000,Accommodation,2018-02-01,47000,47000
019740,Denver - Aurora MSA,70721000,Accommodation,2018-02-01,17200,17200
019740,Denver - Aurora MSA,70722000,Food Services and Drinking Places,2018-02-01,120900,121100
000000,Colorado,70722000,Food Services and Drinking Places,2018-02-01,229100,229300
017820,Colorado Springs MSA,70722000,Food Services and Drinking Places,2018-02-01,25300,25300
000000,Colorado,70722500,Full-Service Restaurants,2018-02-01,210400,210400
019740,Denver - Aurora MSA,70722500,Full-Service Restaurants,2018-02-01,109600,109600
019740,Denver - Aurora MSA,70722511,Full-Service Restaurants,2018-02-01,58100,58200
000000,Colorado,70722511,Full-Service Restaurants,2018-02-01,113100,113300
000000,Colorado,70722590,Limited-Service Eating Places,2018-02-01,97300,97100
019740,Denver - Aurora MSA,70722590,Limited-Service Eating Places,2018-02-01,51500,51400
024300,Grand Junction MSA,80000000,Other Services,2018-02-01,2500,2500
024540,Greeley MSA,80000000,Other Services,2018-02-01,3500,3500
014500,Boulder-Longmont MSA,80000000,Other Services,2018-02-01,6100,6000
022660,Fort Collins-Loveland MSA,80000000,Other Services,2018-02-01,6200,6100
039380,Pueblo MSA,80000000,Other Services,2018-02-01,2100,2100
017820,Colorado Springs MSA,80000000,Other Services,2018-02-01,17300,17200
000000,Colorado,80000000,Other Services,2018-02-01,108400,108100
